-0.2071294129,0.7727207816,-0.0550000000
-0.2205850454,0.7689878008,-0.0560000000
-0.2339734721,0.7650205320,-0.0570000000
-0.2472906139,0.7608201839,-0.0580000000
-0.2605324136,0.7563880363,-0.0590000000
-0.2736948367,0.7517254395,-0.0600000000
-0.2867738730,0.7468338140,-0.0610000000
-0.2997655377,0.7417146502,-0.0620000000
-0.3126658727,0.7363695078,-0.0630000000
-0.3254709476,0.7308000152,-0.0640000000
-0.3381768611,0.7250078693,-0.0650000000
-0.3507797420,0.7189948349,-0.0660000000
-0.3632757507,0.7127627438,-0.0670000000
-0.3756610798,0.7063134949,-0.0680000000
-0.3879319561,0.6996490530,-0.0690000000
-0.4000846410,0.6927714486,-0.0700000000
-0.4121154318,0.6856827772,-0.0710000000
-0.4240206631,0.6783851983,-0.0720000000
-0.4357967078,0.6708809354,-0.0730000000
-0.4474399781,0.6631722747,-0.0740000000
-0.4589469266,0.6552615650,-0.0750000000
-0.4703140474,0.6471512164,-0.0760000000
-0.4815378773,0.6388436998,-0.0770000000
-0.4926149968,0.6303415462,-0.0780000000
-0.5035420310,0.6216473462,-0.0790000000
-0.5143156507,0.6127637485,-0.0800000000
-0.5249325736,0.6036934596,-0.0810000000
-0.5353895649,0.5944392431,-0.0820000000
-0.5456834388,0.5850039185,-0.0830000000
-0.5558110590,0.5753903603,-0.0840000000
-0.5657693398,0.5656014976,-0.0850000000
-0.5755552474,0.5556403128,-0.0860000000
-0.5851658002,0.5455098406,-0.0870000000
-0.5945980702,0.5352131677,-0.0880000000
-0.6038491837,0.5247534310,-0.0890000000
-0.6129163220,0.5141338174,-0.0900000000
-0.6217967228,0.5033575623,-0.0910000000
-0.6304876803,0.4924279490,-0.0920000000
-0.6389865468,0.4813483074,-0.0930000000
-0.6472907329,0.4701220130,-0.0940000000
-0.6553977085,0.4587524863,-0.0950000000
-0.6633050037,0.4472431912,-0.0960000000
-0.6710102093,0.4355976343,-0.0970000000
-0.6785109779,0.4238193635,-0.0980000000
-0.6858050241,0.4119119675,-0.0990000000
-0.6928901256,0.3998790740,-0.1000000000
-0.6997641240,0.3877243490,-0.1010000000
-0.7064249247,0.3754514959,-0.1020000000
-0.7128704985,0.3630642537,-0.1030000000
-0.7190988817,0.3505663965,-0.1040000000
-0.7251081765,0.3379617321,-0.1050000000
-0.7308965522,0.3252541006,-0.1060000000
-0.7364622452,0.3124473737,-0.1070000000
-0.7418035598,0.2995454534,-0.1080000000
-0.7469188687,0.2865522703,-0.1090000000
-0.7518066133,0.2734717832,-0.1100000000
-0.7564653045,0.2603079773,-0.1110000000
-0.7608935230,0.2470648631,-0.1120000000
-0.7650899196,0.2337464756,-0.1130000000
-0.7690532158,0.2203568724,-0.1140000000
-0.7727822041,0.2069001329,-0.1150000000
-0.7762757484,0.1933803571,-0.1160000000
-0.7795327842,0.1798016639,-0.1170000000
-0.7825523193,0.1661681904,-0.1180000000
-0.7853334338,0.1524840904,-0.1190000000
-0.7878752802,0.1387535330,-0.1200000000
-0.7901770841,0.1249807014,-0.1210000000
-0.7922381444,0.1111697919,-0.1220000000
-0.7940578329,0.0973250122,-0.1230000000
-0.7956355954,0.0834505805,-0.1240000000
-0.7969709511,0.0695507238,-0.1250000000
-0.7980634931,0.0556296770,-0.1260000000
-0.7989128887,0.0416916815,-0.1270000000
-0.7995188790,0.0277409838,-0.1280000000
-0.7998812793,0.0137818343,-0.1290000000
-0.7999999794,-0.0001815142,-0.1300000000
-0.7998749430,-0.0141448074,-0.1310000000
-0.7995062082,-0.0281037911,-0.1320000000
-0.7988938873,-0.0420542124,-0.1330000000
-0.7980381670,-0.0559918210,-0.1340000000
-0.7969393079,-0.0699123705,-0.1350000000
-0.7955976448,-0.0838116198,-0.1360000000
-0.7940135865,-0.0976853342,-0.1370000000
-0.7921876155,-0.1115292867,-0.1380000000
-0.7901202883,-0.1253392595,-0.1390000000
-0.7878122347,-0.1391110451,-0.1400000000
-0.7852641578,-0.1528404477,-0.1410000000
-0.7824768340,-0.1665232843,-0.1420000000
-0.7794511125,-0.1801553861,-0.1430000000
-0.7761879152,-0.1937325999,-0.1440000000
-0.7726882363,-0.2072507890,-0.1450000000
-0.7689531419,-0.2207058350,-0.1460000000
-0.7649837701,-0.2340936383,-0.1470000000
-0.7607813302,-0.2474101202,-0.1480000000
-0.7563471026,-0.2606512235,-0.1490000000
-0.7516824383,-0.2738129140,-0.1500000000
-0.7467887585,-0.2868911818,-0.1510000000
-0.7416675540,-0.2998820423,-0.1520000000
-0.7363203853,-0.3127815375,-0.1530000000
-0.7307488813,-0.3255857374,-0.1540000000
-0.7249547397,-0.3382907409,-0.1550000000
-0.7189397257,-0.3508926771,-0.1560000000
-0.7127056718,-0.3633877067,-0.1570000000
-0.7062544775,-0.3757720227,-0.1580000000
-0.6995881082,-0.3880418520,-0.1590000000
-0.6927085949,-0.4001934563,-0.1600000000
-0.6856180338,-0.4122231335,-0.1610000000
-0.6783185849,-0.4241272184,-0.1620000000
-0.6708124723,-0.4359020842,-0.1630000000
-0.6631019829,-0.4475441434,-0.1640000000
-0.6551894657,-0.4590498491,-0.1650000000
-0.6470773316,-0.4704156958,-0.1660000000
-0.6387680521,-0.4816382207,-0.1670000000
-0.6302641587,-0.4927140045,-0.1680000000
-0.6215682423,-0.5036396729,-0.1690000000
-0.6126829524,-0.5144118971,-0.1700000000
-0.6036109960,-0.5250273951,-0.1710000000
-0.5943551370,-0.5354829326,-0.1720000000
-0.5849181955,-0.5457753243,-0.1730000000
-0.5753030466,-0.5559014342,-0.1740000000
-0.5655126198,-0.5658581773,-0.1750000000
-0.5555498979,-0.5756425201,-0.1760000000
-0.5454179163,-0.5852514815,-0.1770000000
-0.5351197618,-0.5946821340,-0.1780000000
-0.5246585721,-0.6039316043,-0.1790000000
-0.5140375344,-0.6129970744,-0.1800000000
-0.5032598845,-0.6218757823,-0.1810000000
-0.4923289062,-0.6305650229,-0.1820000000
-0.4812479297,-0.6390621489,-0.1830000000
-0.4700203310,-0.6473645715,-0.1840000000
-0.4586495310,-0.6554697611,-0.1850000000
-0.4471389940,-0.6633752483,-0.1860000000
-0.4354922269,-0.6710786246,-0.1870000000
-0.4237127780,-0.6785775429,-0.1880000000
-0.4118042364,-0.6858697186,-0.1890000000
-0.3997702301,-0.6929529300,-0.1900000000
-0.3876144255,-0.6998250189,-0.1910000000
-0.3753405263,-0.7064838918,-0.1920000000
-0.3629522718,-0.7129275197,-0.1930000000
-0.3504534364,-0.7191539396,-0.1940000000
-0.3378478282,-0.7251612545,-0.1950000000
-0.3251392876,-0.7309476340,-0.1960000000
-0.3123316867,-0.7365113153,-0.1970000000
-0.2994289275,-0.7418506032,-0.1980000000
-0.2864349410,-0.7469638710,-0.1990000000
-0.2733536863,-0.7518495609,-0.2000000000
-0.2601891488,-0.7565061843,-0.2010000000
-0.2469453392,-0.7609323225,-0.2020000000
-0.2336262927,-0.7651266270,-0.2030000000
-0.2202360671,-0.7690878199,-0.2040000000
-0.2067787420,-0.7728146944,-0.2050000000
-0.1932584176,-0.7763061149,-0.2060000000
-0.1796792129,-0.7795610178,-0.2070000000
-0.1660452653,-0.7825784113,-0.2080000000
-0.1523607286,-0.7853573762,-0.2090000000
-0.1386297721,-0.7878970658,-0.2100000000
-0.1248565791,-0.7901967063,-0.2110000000
-0.1110453460,-0.7922555971,-0.2120000000
-0.0972002807,-0.7940731109,-0.2130000000
-0.0833256013,-0.7956486939,-0.2140000000
-0.0694255350,-0.7969818662,-0.2150000000
-0.0555043168,-0.7980722216,-0.2160000000
-0.0415661881,-0.7989194277,-0.2170000000
-0.0276153954,-0.7995232266,-0.2180000000
-0.0136561890,-0.7998834343,-0.2190000000
0.0003071779,-0.7999999410,-0.2200000000
0.0142704513,-0.7998727113,-0.2210000000
0.0282293769,-0.7995017838,-0.2220000000
0.0421797018,-0.7988872716,-0.2230000000
0.0561171758,-0.7980293620,-0.2240000000
0.0700375526,-0.7969283162,-0.2250000000
0.0839365910,-0.7955844699,-0.2260000000
0.0978100563,-0.7939982323,-0.2270000000
0.1116537219,-0.7921700868,-0.2280000000
0.1254633698,-0.7901005903,-0.2290000000
0.1392347927,-0.7877903735,-0.2300000000
0.1529637948,-0.7852401400,-0.2310000000
0.1666461934,-0.7824506670,-0.2320000000
0.1802778198,-0.7794228042,-0.2330000000
0.1938545208,-0.7761574742,-0.2340000000
0.2073721601,-0.7726556718,-0.2350000000
0.2208266191,-0.7689184640,-0.2360000000
0.2342137988,-0.7649469893,-0.2370000000
0.2475296204,-0.7607424577,-0.2380000000
0.2607700270,-0.7563061503,-0.2390000000
0.2739309847,-0.7516394186,-0.2400000000
0.2870084836,-0.7467436845,-0.2410000000
0.2999985395,-0.7416204395,-0.2420000000
0.3128971946,-0.7362712446,-0.2430000000
0.3257005192,-0.7306977294,-0.2440000000
0.3384046123,-0.7249015922,-0.2450000000
0.3510056036,-0.7188845987,-0.2460000000
0.3634996537,-0.7126485822,-0.2470000000
0.3758829562,-0.7061954426,-0.2480000000
0.3881517382,-0.6995271461,-0.2490000000
0.4003022618,-0.6926457242,-0.2500000000
0.4123308250,-0.6855532734,-0.2510000000
0.4242337632,-0.6782519548,-0.2520000000
0.4360074498,-0.6707439927,-0.2530000000
0.4476482977,-0.6630316746,-0.2540000000
0.4591527604,-0.6551173503,-0.2550000000
0.4705173327,-0.6470034309,-0.2560000000
0.4817385522,-0.6386923887,-0.2570000000
0.4928130001,-0.6301867556,-0.2580000000
0.5037373024,-0.6214891231,-0.2590000000
0.5145081307,-0.6126021412,-0.2600000000
0.5251222036,-0.6035285174,-0.2610000000
0.5355762871,-0.5942710162,-0.2620000000
0.5458671963,-0.5848324581,-0.2630000000
0.5559917958,-0.5752157187,-0.2640000000
0.5659470009,-0.5654237280,-0.2650000000
0.5757297786,-0.5554594693,-0.2660000000
0.5853371483,-0.5453259785,-0.2670000000
0.5947661831,-0.5350263428,-0.2680000000
0.6040140100,-0.5245637003,-0.2690000000
0.6130778117,-0.5139412387,-0.2700000000
0.6219548265,-0.5031621943,-0.2710000000
0.6306423500,-0.4922298512,-0.2720000000
0.6391377353,-0.4811475401,-0.2730000000
0.6474383941,-0.4699186375,-0.2740000000
0.6555417975,-0.4585465644,-0.2750000000
0.6634454765,-0.4470347858,-0.2760000000
0.6711470232,-0.4353868087,-0.2770000000
0.6786440912,-0.4236061821,-0.2780000000
0.6859343962,-0.4116964952,-0.2790000000
0.6930157172,-0.3996613764,-0.2800000000
0.6998858966,-0.3875044925,-0.2810000000
0.7065428414,-0.3752295474,-0.2820000000
0.7129845234,-0.3628402809,-0.2830000000
0.7192089799,-0.3503404676,-0.2840000000
0.7252143146,-0.3377339159,-0.2850000000
0.7309986977,-0.3250244666,-0.2860000000
0.7365603671,-0.3122159919,-0.2870000000
0.7418976282,-0.2993123941,-0.2880000000
0.7470088549,-0.2863176047,-0.2890000000
0.7518924899,-0.2732355827,-0.2900000000
0.7565470454,-0.2600703138,-0.2910000000
0.7609711032,-0.2468258092,-0.2920000000
0.7651633155,-0.2335061040,-0.2930000000
0.7691224050,-0.2201152563,-0.2940000000
0.7728471656,-0.2066573460,-0.2950000000
0.7763364623,-0.1931364733,-0.2960000000
0.7795892321,-0.1795567576,-0.2970000000
0.7826044840,-0.1659223362,-0.2980000000
0.7853812993,-0.1522373631,-0.2990000000
0.7879188320,-0.1385060078,-0.3000000000
0.7902163090,-0.1247324538,-0.3010000000
0.7922730303,-0.1109208975,-0.3020000000
0.7940883693,-0.0970755468,-0.3030000000
0.7956617729,-0.0832006200,-0.3040000000
0.7969927617,-0.0693003445,-0.3050000000
0.7980809303,-0.0553789552,-0.3060000000
0.7989259471,-0.0414406936,-0.3070000000
0.7995275546,-0.0274898062,-0.3080000000
0.7998855696,-0.0135305435,-0.3090000000
0.7999998829,0.0004328416,-0.3100000000
0.7998704598,0.0143960949,-0.3110000000
0.7994973397,0.0283549620,-0.3120000000
0.7988806362,0.0423051902,-0.3130000000
0.7980205373,0.0562425293,-0.3140000000
0.7969173049,0.0701627330,-0.3150000000
0.7955712753,0.0840615601,-0.3160000000
0.7939828585,0.0979347761,-0.3170000000
0.7921525385,0.1117781543,-0.3180000000
0.7900808728,0.1255874769,-0.3190000000
0.7877684928,0.1393585368,-0.3200000000
0.7852161028,0.1530871382,-0.3210000000
0.7824244806,0.1667690984,-0.3220000000
0.7793944766,0.1804002490,-0.3230000000
0.7761270140,0.1939764370,-0.3240000000
0.7726230884,0.2074935260,-0.3250000000
0.7688837672,0.2209473978,-0.3260000000
0.7649101897,0.2343339535,-0.3270000000
0.7607035665,0.2476491145,-0.3280000000
0.7562651793,0.2608888241,-0.3290000000
0.7515963804,0.2740490485,-0.3300000000
0.7466985921,0.2871257783,-0.3310000000
0.7415733067,0.3001150292,-0.3320000000
0.7362220857,0.3130128440,-0.3330000000
0.7306465595,0.3258152929,-0.3340000000
0.7248484268,0.3385184755,-0.3350000000
0.7188294540,0.3511185214,-0.3360000000
0.7125914750,0.3636115918,-0.3370000000
0.7061363904,0.3759938805,-0.3380000000
0.6994661667,0.3882616149,-0.3390000000
0.6925828363,0.4004110574,-0.3400000000
0.6854884962,0.4124385064,-0.3410000000
0.6781853079,0.4243402975,-0.3420000000
0.6706754965,0.4361128046,-0.3430000000
0.6629613500,0.4477524410,-0.3440000000
0.6550452186,0.4592556603,-0.3450000000
0.6469295143,0.4706189580,-0.3460000000
0.6386167095,0.4818388718,-0.3470000000
0.6301093369,0.4929119835,-0.3480000000
0.6214099886,0.5038349195,-0.3490000000
0.6125213149,0.5146043517,-0.3500000000
0.6034460239,0.5252169991,-0.3510000000
0.5941868807,0.5356696284,-0.3520000000
0.5847467063,0.5459590548,-0.3530000000
0.5751283766,0.5560821436,-0.3540000000
0.5653348223,0.5660358104,-0.3550000000
0.5553690270,0.5758170228,-0.3560000000
0.5452340272,0.5854228007,-0.3570000000
0.5349329105,0.5948502175,-0.3580000000
0.5244688156,0.6040964008,-0.3590000000
0.5138449303,0.6131585338,-0.3600000000
0.5030644917,0.6220338554,-0.3610000000
0.4921307840,0.6307196615,-0.3620000000
0.4810471386,0.6392133059,-0.3630000000
0.4698169323,0.6475122008,-0.3640000000
0.4584435865,0.6556138177,-0.3650000000
0.4469305665,0.6635156884,-0.3660000000
0.4352813798,0.6712154054,-0.3670000000
0.4234995757,0.6787106227,-0.3680000000
0.4115887437,0.6859990569,-0.3690000000
0.3995525128,0.6930784873,-0.3700000000
0.3873945499,0.6999467570,-0.3710000000
0.3751185593,0.7066017736,-0.3720000000
0.3627282811,0.7130415094,-0.3730000000
0.3502274902,0.7192640024,-0.3740000000
0.3376199954,0.7252673567,-0.3750000000
0.3249096376,0.7310497434,-0.3760000000
0.3121002894,0.7366094008,-0.3770000000
0.2991958534,0.7419446349,-0.3780000000
0.2862002613,0.7470538203,-0.3790000000
0.2731174723,0.7519354004,-0.3800000000
0.2599514725,0.7565878878,-0.3810000000
0.2467062731,0.7610098651,-0.3820000000
0.2333859095,0.7651999851,-0.3830000000
0.2199944402,0.7691569712,-0.3840000000
0.2065359449,0.7728796177,-0.3850000000
0.1930145243,0.7763667905,-0.3860000000
0.1794342978,0.7796174272,-0.3870000000
0.1657994029,0.7826305374,-0.3880000000
0.1521139938,0.7854052030,-0.3890000000
0.1383822401,0.7879405787,-0.3900000000
0.1246083254,0.7902358922,-0.3910000000
0.1107964461,0.7922904439,-0.3920000000
0.0969508105,0.7941036081,-0.3930000000
0.0830756368,0.7956748322,-0.3940000000
0.0691751523,0.7970036376,-0.3950000000
0.0552535923,0.7980896194,-0.3960000000
0.0413151981,0.7989324467,-0.3970000000
0.0273642164,0.7995318628,-0.3980000000
0.0134048976,0.7998876851,-0.3990000000
-0.0005585053,0.7999998050,-0.4000000000
-0.0145217380,0.7998681886,-0.4010000000
-0.0284805464,0.7994928758,-0.4020000000
-0.0424306776,0.7988739811,-0.4030000000
-0.0563678814,0.7980116929,-0.4040000000
-0.0702879116,0.7969062740,-0.4050000000
-0.0841865271,0.7955580611,-0.4060000000
-0.0980594934,0.7939674652,-0.4070000000
-0.1119025839,0.7921349706,-0.4080000000
-0.1257115810,0.7900611359,-0.4090000000
-0.1394822774,0.7877465927,-0.4100000000
-0.1532104777,0.7851920463,-0.4110000000
-0.1668919993,0.7823982749,-0.4120000000
-0.1805226738,0.7793661298,-0.4130000000
-0.1940983483,0.7760965347,-0.4140000000
-0.2076148868,0.7725904858,-0.4150000000
-0.2210681711,0.7688490513,-0.4160000000
-0.2344541024,0.7648733711,-0.4170000000
-0.2477686025,0.7606646565,-0.4180000000
-0.2610076147,0.7562241897,-0.4190000000
-0.2741671056,0.7515533236,-0.4200000000
-0.2872430659,0.7466534813,-0.4210000000
-0.3002315116,0.7415261556,-0.4220000000
-0.3131284856,0.7361729087,-0.4230000000
-0.3259300586,0.7305953716,-0.4240000000
-0.3386323302,0.7247952435,-0.4250000000
-0.3512314305,0.7187742916,-0.4260000000
-0.3637235210,0.7125343503,-0.4270000000
-0.3761047955,0.7060773207,-0.4280000000
-0.3883714820,0.6994051701,-0.4290000000
-0.4005198431,0.6925199313,-0.4300000000
-0.4125461776,0.6854237021,-0.4310000000
-0.4244468214,0.6781186443,-0.4320000000
-0.4362181487,0.6706069838,-0.4330000000
-0.4478565732,0.6628910090,-0.4340000000
-0.4593585489,0.6549730708,-0.4350000000
-0.4707205716,0.6468555816,-0.4360000000
-0.4819391796,0.6385410145,-0.4370000000
-0.4930109548,0.6300319027,-0.4380000000
-0.5039325241,0.6213308387,-0.4390000000
-0.5147005600,0.6124404735,-0.4400000000
-0.5253117817,0.6033635156,-0.4410000000
-0.5357629564,0.5941027306,-0.4420000000
-0.5460508999,0.5846609400,-0.4430000000
-0.5561724777,0.5750410204,-0.4440000000
-0.5661246060,0.5652459026,-0.4450000000
-0.5759042529,0.5552785711,-0.4460000000
-0.5855084387,0.5451420625,-0.4470000000
-0.5949342372,0.5348394651,-0.4480000000
-0.6041787768,0.5243739178,-0.4490000000
-0.6132392408,0.5137486093,-0.4500000000
-0.6221128689,0.5029667766,-0.4510000000
-0.6307969574,0.4920317048,-0.4520000000
-0.6392888607,0.4809467253,-0.4530000000
-0.6475859915,0.4697152155,-0.4540000000
-0.6556858218,0.4583405973,-0.4550000000
-0.6635858839,0.4468263362,-0.4560000000
-0.6712837709,0.4351759402,-0.4570000000
-0.6787771375,0.4233929589,-0.4580000000
-0.6860637006,0.4114809822,-0.4590000000
-0.6931412403,0.3994436393,-0.4600000000
-0.7000076002,0.3872845978,-0.4610000000
-0.7066606884,0.3750075619,-0.4620000000
-0.7130984778,0.3626162723,-0.4630000000
-0.7193190071,0.3501145042,-0.4640000000
-0.7253203810,0.3375060665,-0.4650000000
-0.7311007711,0.3247948006,-0.4660000000
-0.7366584163,0.3119845792,-0.4670000000
-0.7419916233,0.2990793054,-0.4680000000
-0.7470987673,0.2860829108,-0.4690000000
-0.7519782923,0.2729993552,-0.4700000000
-0.7566287115,0.2598326247,-0.4710000000
-0.7610486083,0.2465867309,-0.4720000000
-0.7652366359,0.2332657093,-0.4730000000
-0.7691915183,0.2198736185,-0.4740000000
-0.7729120508,0.2064145387,-0.4750000000
-0.7763970996,0.1928925705,-0.4760000000
-0.7796456031,0.1793118335,-0.4770000000
-0.7826565714,0.1656764655,-0.4780000000
-0.7854290873,0.1519906208,-0.4790000000
-0.7879623061,0.1382584690,-0.4800000000
-0.7902554558,0.1244841939,-0.4810000000
-0.7923078380,0.1106719921,-0.4820000000
-0.7941188273,0.0968260718,-0.4830000000
-0.7956878719,0.0829506514,-0.4840000000
-0.7970144937,0.0690499585,-0.4850000000
-0.7980982887,0.0551282280,-0.4860000000
-0.7989389266,0.0411897016,-0.4870000000
-0.7995361513,0.0272386259,-0.4880000000
-0.7998897808,0.0132792513,-0.4890000000
-0.7999997074,-0.0006841690,-0.4900000000
-0.7998658977,-0.0146473809,-0.4910000000
-0.7994883922,-0.0286061301,-0.4920000000
-0.7988673062,-0.0425561639,-0.4930000000
-0.7980028288,-0.0564932321,-0.4940000000
-0.7968952233,-0.0704130884,-0.4950000000
-0.7955448273,-0.0843114920,-0.4960000000
-0.7939520522,-0.0981842083,-0.4970000000
-0.7921173833,-0.1120270108,-0.4980000000
-0.7900413794,-0.1258356820,-0.4990000000
-0.7877246731,-0.1396060147,-0.5000000000
-0.7851679703,-0.1533338135,-0.5010000000
-0.7823720499,-0.1670148961,-0.5020000000
-0.7793377637,-0.1806450941,-0.5030000000
-0.7760660362,-0.1942202549,-0.5040000000
-0.7725578642,-0.2077362424,-0.5050000000
-0.7688143165,-0.2211889389,-0.5060000000
-0.7648365337,-0.2345742456,-0.5070000000
-0.7606257277,-0.2478880843,-0.5080000000
-0.7561831814,-0.2611263989,-0.5090000000
-0.7515102482,-0.2742851560,-0.5100000000
-0.7466083520,-0.2873603464,-0.5110000000
-0.7414789862,-0.3003479865,-0.5120000000
-0.7361237135,-0.3132441195,-0.5130000000
-0.7305441656,-0.3260448162,-0.5140000000
-0.7247420423,-0.3387461766,-0.5150000000
-0.7187191114,-0.3513443310,-0.5160000000
-0.7124772079,-0.3638354411,-0.5170000000
-0.7060182336,-0.3762157012,-0.5180000000
-0.6993441562,-0.3884813395,-0.5190000000
-0.6924570093,-0.4006286190,-0.5200000000
-0.6853588910,-0.4126538386,-0.5210000000
-0.6780519640,-0.4245533348,-0.5220000000
-0.6705384545,-0.4363234820,-0.5230000000
-0.6628206517,-0.4479606943,-0.5240000000
-0.6549009069,-0.4594614262,-0.5250000000
-0.6467816330,-0.4708221736,-0.5260000000
-0.6384653038,-0.4820394754,-0.5270000000
-0.6299544530,-0.4931099139,-0.5280000000
-0.6212516735,-0.5040301163,-0.5290000000
-0.6123596169,-0.5147967556,-0.5300000000
-0.6032809924,-0.5254065514,-0.5310000000
-0.5940185658,-0.5358562712,-0.5320000000
-0.5845751593,-0.5461427315,-0.5330000000
-0.5749536499,-0.5562627980,-0.5340000000
-0.5651569690,-0.5662133877,-0.5350000000
-0.5551881014,-0.5759914687,-0.5360000000
-0.5450500843,-0.5855940621,-0.5370000000
-0.5347460064,-0.5950182422,-0.5380000000
-0.5242790072,-0.6042611378,-0.5390000000
-0.5136522755,-0.6133199327,-0.5400000000
-0.5028690491,-0.6221918670,-0.5410000000
-0.4919326133,-0.6308742378,-0.5420000000
-0.4808463001,-0.6393643998,-0.5430000000
-0.4696134871,-0.6476597662,-0.5440000000
-0.4582375967,-0.6557578097,-0.5450000000
-0.4467220948,-0.6636560630,-0.5460000000
-0.4350704898,-0.6713521199,-0.5470000000
-0.4232863316,-0.6788436355,-0.5480000000
-0.4113732105,-0.6861283274,-0.5490000000
-0.3993347560,-0.6932039762,-0.5500000000
-0.3871746360,-0.7000684261,-0.5510000000
-0.3748965553,-0.7067195857,-0.5520000000
-0.3625042546,-0.7131554286,-0.5530000000
-0.3500015095,-0.7193739941,-0.5540000000
-0.3373921292,-0.7253733874,-0.5550000000
-0.3246799555,-0.7311517807,-0.5560000000
-0.3118688613,-0.7367074136,-0.5570000000
-0.2989627499,-0.7420385935,-0.5580000000
-0.2859655533,-0.7471436959,-0.5590000000
-0.2728812314,-0.7520211656,-0.5600000000
-0.2597137706,-0.7566695166,-0.5610000000
-0.2464671826,-0.7610873326,-0.5620000000
-0.2331455034,-0.7652732677,-0.5630000000
-0.2197527915,-0.7692260465,-0.5640000000
-0.2062931274,-0.7729444647,-0.5650000000
-0.1927706119,-0.7764273895,-0.5660000000
-0.1791893649,-0.7796737597,-0.5670000000
-0.1655535241,-0.7826825862,-0.5680000000
-0.1518672440,-0.7854529523,-0.5690000000
-0.1381346944,-0.7879840139,-0.5700000000
-0.1243600593,-0.7902750000,-0.5710000000
-0.1105475353,-0.7923252126,-0.5720000000
-0.0967013307,-0.7941340269,-0.5730000000
-0.0828256640,-0.7957008919,-0.5740000000
-0.0689247629,-0.7970253303,-0.5750000000
-0.0550028623,-0.7981069384,-0.5760000000
-0.0410642040,-0.7989453868,-0.5770000000
-0.0271130347,-0.7995404201,-0.5780000000
-0.0131536048,-0.7998918569,-0.5790000000
0.0008098326,-0.7999995901,-0.5800000000
0.0147730233,-0.7998635870,-0.5810000000
0.0287317131,-0.7994838889,-0.5820000000
0.0426816492,-0.7988606116,-0.5830000000
0.0566185814,-0.7979939450,-0.5840000000
0.0705382636,-0.7968841530,-0.5850000000
0.0844364548,-0.7955315739,-0.5860000000
0.0983089208,-0.7939366197,-0.5870000000
0.1121514349,-0.7920997763,-0.5880000000
0.1259597798,-0.7900216034,-0.5890000000
0.1397297484,-0.7877027342,-0.5900000000
0.1534571455,-0.7851438750,-0.5910000000
0.1671377887,-0.7823458056,-0.5920000000
0.1807675100,-0.7793093785,-0.5930000000
0.1943421566,-0.7760355186,-0.5940000000
0.2078575930,-0.7725252236,-0.5950000000
0.2213097012,-0.7687795628,-0.5960000000
0.2346943829,-0.7647996775,-0.5970000000
0.2480075601,-0.7605867801,-0.5980000000
0.2612451767,-0.7561421544,-0.5990000000
0.2744031995,-0.7514671544,-0.6000000000
0.2874776198,-0.7465632044,-0.6010000000
0.3004644541,-0.7414317985,-0.6020000000
0.3133597457,-0.7360745002,-0.6030000000
0.3261595658,-0.7304929416,-0.6040000000
0.3388600146,-0.7246888232,-0.6050000000
